Date,Open,High,Low,Close,Volume,stk_code
2021-03-08,3015.0,3064.590087890625,2951.31005859375,2951.949951171875,4185000,AMZN
2021-03-09,3017.989990234375,3090.9599609375,3005.14990234375,3062.85009765625,4030000,AMZN
2021-03-10,3098.449951171875,3116.4599609375,3030.050048828125,3057.639892578125,3012500,AMZN
2021-03-11,3104.010009765625,3131.780029296875,3082.929931640625,3113.590087890625,2776400,AMZN
2021-03-12,3075.0,3098.97998046875,3045.5,3089.489990234375,2421900,AMZN
2021-03-15,3074.570068359375,3082.239990234375,3032.090087890625,3081.679931640625,2913600,AMZN
2021-03-16,3104.969970703125,3128.909912109375,3075.860107421875,3091.860107421875,2538800,AMZN
2021-03-17,3073.219970703125,3173.050048828125,3070.219970703125,3135.72998046875,3118600,AMZN
2021-03-18,3101.0,3116.6298828125,3025.0,3027.989990234375,3649600,AMZN
2021-03-19,3029.22998046875,3077.2900390625,3016.6298828125,3074.9599609375,4625400,AMZN
2021-03-22,3067.85009765625,3126.580078125,3060.050048828125,3110.8701171875,2902200,AMZN
2021-03-23,3127.0,3182.0,3120.85009765625,3137.5,3817300,AMZN
2021-03-24,3151.0400390625,3160.31005859375,3085.14990234375,3087.070068359375,2959000,AMZN
2021-03-25,3072.989990234375,3109.780029296875,3037.139892578125,3046.260009765625,3563500,AMZN
2021-03-26,3044.06005859375,3056.659912109375,2996.0,3052.030029296875,3312900,AMZN
2021-03-29,3055.43994140625,3091.25,3028.449951171875,3075.72998046875,2746000,AMZN
2021-03-30,3070.010009765625,3073.0,3034.0,3055.2900390625,2337600,AMZN
2021-03-31,3064.06005859375,3119.330078125,3062.5,3094.080078125,3093900,AMZN
2021-04-01,3117.93994140625,3162.43994140625,3115.550048828125,3161.0,2940300,AMZN
2021-04-05,3173.0,3235.9599609375,3161.239990234375,3226.72998046875,3334900,AMZN
2021-04-06,3223.75,3247.31005859375,3217.0400390625,3223.820068359375,2537800,AMZN
2021-04-07,3233.800048828125,3303.610107421875,3223.64990234375,3279.389892578125,3346200,AMZN
2021-04-08,3310.89990234375,3324.5,3292.0,3299.300048828125,2812100,AMZN
2021-04-09,3304.699951171875,3372.199951171875,3288.89990234375,3372.199951171875,4341500,AMZN
2021-04-12,3355.2099609375,3395.0400390625,3351.14990234375,3379.389892578125,3281800,AMZN
2021-04-13,3400.85009765625,3432.0,3395.6298828125,3400.0,3315800,AMZN
2021-04-14,3404.0400390625,3404.1298828125,3326.0,3333.0,3145200,AMZN
2021-04-15,3371.0,3397.0,3352.0,3379.090087890625,3233600,AMZN
2021-04-16,3380.0,3406.800048828125,3355.590087890625,3399.43994140625,3186000,AMZN
2021-04-19,3390.330078125,3435.929931640625,3360.159912109375,3372.010009765625,2725400,AMZN
2021-04-20,3373.60009765625,3382.989990234375,3316.0,3334.68994140625,2623000,AMZN
2021-04-21,3316.0,3362.860107421875,3303.81005859375,3362.02001953125,2211200,AMZN
2021-04-22,3371.679931640625,3372.8701171875,3301.449951171875,3309.0400390625,2580600,AMZN
2021-04-23,3319.10009765625,3375.0,3308.5,3340.8798828125,3192800,AMZN
2021-04-26,3348.0,3428.449951171875,3330.93994140625,3409.0,4880700,AMZN
2021-04-27,3443.469970703125,3460.0,3398.010009765625,3417.429931640625,3827100,AMZN
2021-04-28,3434.800048828125,3489.8798828125,3425.0,3458.5,4631900,AMZN
2021-04-29,3505.10009765625,3514.449951171875,3435.0,3471.31005859375,7682400,AMZN
2021-04-30,3525.1201171875,3554.0,3462.5,3467.419921875,7009300,AMZN
2021-05-03,3484.72998046875,3486.64990234375,3372.699951171875,3386.489990234375,5875500,AMZN
2021-05-04,3356.18994140625,3367.97998046875,3272.1298828125,3311.8701171875,5439400,AMZN
2021-05-05,3338.860107421875,3354.699951171875,3264.360107421875,3270.5400390625,3711300,AMZN
2021-05-06,3270.0,3314.39990234375,3247.199951171875,3306.3701171875,4447700,AMZN
2021-05-07,3319.090087890625,3330.889892578125,3289.070068359375,3291.610107421875,4710300,AMZN
2021-05-10,3282.320068359375,3283.0,3190.0,3190.489990234375,5838600,AMZN
2021-05-11,3136.280029296875,3238.0,3127.3701171875,3223.909912109375,4619800,AMZN
2021-05-12,3185.0,3207.93994140625,3133.10009765625,3151.93994140625,4936400,AMZN
2021-05-13,3185.469970703125,3203.840087890625,3133.0,3161.469970703125,3350900,AMZN
2021-05-14,3185.56005859375,3228.860107421875,3183.0,3222.89990234375,3325000,AMZN
2021-05-17,3245.929931640625,3292.75,3234.590087890625,3270.389892578125,3723900,AMZN
2021-05-18,3292.580078125,3312.0,3230.3701171875,3232.280029296875,2828400,AMZN
2021-05-19,3195.0,3234.75,3184.0,3231.800048828125,2679700,AMZN
2021-05-20,3244.39990234375,3259.679931640625,3236.179931640625,3247.679931640625,2633200,AMZN
2021-05-21,3250.0,3256.68994140625,3197.010009765625,3203.080078125,4104900,AMZN
2021-05-24,3215.5,3257.949951171875,3210.5,3244.989990234375,2422800,AMZN
2021-05-25,3266.669921875,3279.820068359375,3213.760009765625,3259.050048828125,3261100,AMZN
2021-05-26,3274.590087890625,3295.72998046875,3258.510009765625,3265.159912109375,2384000,AMZN
2021-05-27,3256.0,3260.360107421875,3230.0400390625,3230.110107421875,2561200,AMZN
2021-05-28,3242.0,3247.989990234375,3219.699951171875,3223.070068359375,2329800,AMZN
2021-06-01,3243.5,3250.97998046875,3209.06005859375,3218.64990234375,2430000,AMZN
2021-06-02,3223.10009765625,3235.0,3208.0,3233.989990234375,2014500,AMZN
2021-06-03,3204.22998046875,3214.43994140625,3184.030029296875,3187.010009765625,2398300,AMZN
2021-06-04,3212.0,3221.0,3198.81005859375,3206.219970703125,2249700,AMZN
2021-06-07,3197.330078125,3208.0,3172.199951171875,3198.010009765625,2215800,AMZN
2021-06-08,3222.610107421875,3279.530029296875,3218.010009765625,3264.110107421875,3416700,AMZN
2021-06-09,3272.8701171875,3297.580078125,3270.699951171875,3281.14990234375,2455500,AMZN
2021-06-10,3282.010009765625,3351.0,3281.14990234375,3349.64990234375,3476500,AMZN
2021-06-11,3349.64990234375,3366.580078125,3333.449951171875,3346.830078125,2817400,AMZN
2021-06-14,3346.830078125,3385.0,3335.5,3383.8701171875,2569700,AMZN
2021-06-15,3384.0,3396.989990234375,3363.110107421875,3383.1298828125,2426200,AMZN
2021-06-16,3392.0,3426.35009765625,3360.530029296875,3415.25,4202800,AMZN
2021-06-17,3403.179931640625,3497.199951171875,3401.0,3489.239990234375,5136500,AMZN
2021-06-18,3479.989990234375,3507.0,3473.7099609375,3486.89990234375,5247700,AMZN
2021-06-21,3476.419921875,3482.0,3434.0,3453.9599609375,3277100,AMZN
2021-06-22,3458.06005859375,3523.780029296875,3456.090087890625,3505.43994140625,3345100,AMZN
2021-06-23,3505.0,3521.0,3483.199951171875,3503.820068359375,2813300,AMZN
2021-06-24,3507.639892578125,3524.860107421875,3430.85009765625,3449.080078125,3832000,AMZN
2021-06-25,3464.0,3464.820068359375,3394.179931640625,3401.4599609375,3941000,AMZN
2021-06-28,3416.0,3448.0,3413.510009765625,3443.889892578125,2242800,AMZN
2021-06-29,3438.820068359375,3456.030029296875,3423.030029296875,3448.139892578125,2098400,AMZN
2021-06-30,3441.06005859375,3471.60009765625,3435.0,3440.159912109375,2404000,AMZN
2021-07-01,3434.610107421875,3457.0,3409.419921875,3432.969970703125,2037100,AMZN
2021-07-02,3451.639892578125,3511.719970703125,3436.919921875,3510.97998046875,3169400,AMZN
2021-07-06,3530.110107421875,3685.47998046875,3529.0,3675.739990234375,6744800,AMZN
2021-07-07,3717.3798828125,3734.199951171875,3678.909912109375,3696.580078125,5328100,AMZN
2021-07-08,3643.56005859375,3759.989990234375,3621.1201171875,3731.409912109375,5180600,AMZN
2021-07-09,3722.52001953125,3748.0,3693.39990234375,3719.340087890625,3748200,AMZN
2021-07-12,3744.0,3757.2900390625,3696.7900390625,3718.550048828125,2571600,AMZN
2021-07-13,3702.10009765625,3773.080078125,3671.320068359375,3677.360107421875,3845900,AMZN
2021-07-14,3708.85009765625,3717.659912109375,3660.830078125,3681.679931640625,3296600,AMZN
2021-07-15,3694.199951171875,3695.39990234375,3620.919921875,3631.199951171875,3185300,AMZN
2021-07-16,3633.31005859375,3646.06005859375,3570.4599609375,3573.6298828125,4043700,AMZN
2021-07-19,3532.580078125,3550.2099609375,3499.159912109375,3549.590087890625,3784600,AMZN
2021-07-20,3567.320068359375,3592.0,3518.0,3573.18994140625,3255700,AMZN
2021-07-21,3576.3798828125,3586.449951171875,3543.639892578125,3585.199951171875,2319000,AMZN
2021-07-22,3587.22998046875,3640.02001953125,3582.27001953125,3638.030029296875,3265400,AMZN
2021-07-23,3640.0,3666.110107421875,3622.0400390625,3656.639892578125,2436300,AMZN
2021-07-26,3673.169921875,3712.080078125,3647.25,3699.820068359375,2900100,AMZN
2021-07-27,3698.5,3698.5,3586.14990234375,3626.389892578125,4131900,AMZN
2021-07-28,3633.780029296875,3658.419921875,3601.0,3630.320068359375,2999400,AMZN
2021-07-29,3627.75,3637.949951171875,3580.010009765625,3599.919921875,5520000,AMZN
2021-07-30,3347.949951171875,3368.139892578125,3306.97998046875,3327.590087890625,9957100,AMZN
2021-08-02,3353.10009765625,3358.919921875,3317.0,3331.47998046875,3353900,AMZN
2021-08-03,3340.719970703125,3391.0,3299.77001953125,3366.239990234375,4157300,AMZN
2021-08-04,3379.35009765625,3388.8798828125,3345.56005859375,3354.719970703125,2183900,AMZN
2021-08-05,3356.219970703125,3389.0,3340.919921875,3375.989990234375,2433500,AMZN
2021-08-06,3375.0,3375.0,3329.0400390625,3344.93994140625,2635300,AMZN
2021-08-09,3343.610107421875,3354.8798828125,3328.52001953125,3341.8701171875,2148200,AMZN
2021-08-10,3345.010009765625,3358.0,3315.0,3320.679931640625,2412600,AMZN
2021-08-11,3331.449951171875,3337.699951171875,3277.7900390625,3292.110107421875,2947200,AMZN
2021-08-12,3290.0,3314.510009765625,3269.669921875,3303.5,2314100,AMZN
2021-08-13,3305.669921875,3306.070068359375,3283.0,3293.969970703125,2052800,AMZN
2021-08-16,3283.0,3300.0,3211.1298828125,3298.989990234375,3319700,AMZN
2021-08-17,3277.5,3280.489990234375,3225.679931640625,3241.9599609375,3387900,AMZN
2021-08-18,3241.989990234375,3254.10009765625,3200.0,3201.219970703125,2804300,AMZN
2021-08-19,3194.02001953125,3233.0,3182.4599609375,3187.75,3782900,AMZN
2021-08-20,3203.8701171875,3207.81005859375,3175.760009765625,3199.949951171875,3341200,AMZN
2021-08-23,3211.89990234375,3280.89990234375,3210.010009765625,3265.8701171875,3268100,AMZN
2021-08-24,3280.0,3315.489990234375,3274.580078125,3305.780029296875,2551800,AMZN
2021-08-25,3309.8701171875,3321.0,3286.14990234375,3299.179931640625,1680300,AMZN
2021-08-26,3299.0,3332.0,3296.0,3316.0,2098800,AMZN
2021-08-27,3333.22998046875,3352.320068359375,3313.75,3349.6298828125,2391300,AMZN
2021-08-30,3357.429931640625,3445.0,3355.219970703125,3421.570068359375,3192200,AMZN
2021-08-31,3424.800048828125,3472.580078125,3395.590087890625,3470.7900390625,4356400,AMZN
2021-09-01,3496.39990234375,3527.0,3475.239990234375,3479.0,3629900,AMZN
2021-09-02,3494.760009765625,3511.9599609375,3455.0,3463.1201171875,2923700,AMZN
2021-09-03,3452.0,3482.669921875,3436.43994140625,3478.050048828125,2575700,AMZN
2021-09-07,3478.0,3528.090087890625,3476.93994140625,3509.2900390625,2737900,AMZN
2021-09-08,3511.64990234375,3545.6298828125,3495.669921875,3525.5,3053400,AMZN
2021-09-09,3526.02001953125,3549.989990234375,3480.3701171875,3484.159912109375,2719200,AMZN
2021-09-10,3501.830078125,3508.449951171875,3462.909912109375,3469.14990234375,2393300,AMZN
2021-09-13,3482.800048828125,3497.9599609375,3438.0,3457.169921875,2569000,AMZN
2021-09-14,3475.550048828125,3486.81005859375,3437.7099609375,3450.0,1936900,AMZN
2021-09-15,3442.52001953125,3485.419921875,3402.010009765625,3475.7900390625,2957500,AMZN
2021-09-16,3459.9599609375,3492.550048828125,3446.139892578125,3488.239990234375,2583600,AMZN
2021-09-17,3488.409912109375,3497.409912109375,3452.1298828125,3462.52001953125,4616600,AMZN
2021-09-20,3396.0,3419.0,3305.010009765625,3355.72998046875,4669100,AMZN
2021-09-21,3375.0,3379.699951171875,3332.389892578125,3343.6298828125,2780900,AMZN
2021-09-22,3351.0,3389.0,3341.050048828125,3380.050048828125,2411400,AMZN
2021-09-23,3380.050048828125,3428.9599609375,3380.050048828125,3416.0,2379400,AMZN
2021-09-24,3402.010009765625,3429.260009765625,3393.39990234375,3425.52001953125,2116200,AMZN
2021-09-27,3371.5,3415.570068359375,3339.610107421875,3405.800048828125,3634500,AMZN
2021-09-28,3357.7099609375,3369.18994140625,3290.10009765625,3315.9599609375,4430800,AMZN
2021-09-29,3322.110107421875,3351.300048828125,3297.8701171875,3301.1201171875,2562300,AMZN
2021-09-30,3316.0,3327.85009765625,3273.989990234375,3285.0400390625,2842400,AMZN
2021-10-01,3289.010009765625,3309.169921875,3255.93994140625,3283.260009765625,2835600,AMZN
2021-10-04,3279.389892578125,3279.989990234375,3176.25,3189.780029296875,4523100,AMZN
2021-10-05,3204.5,3260.72998046875,3202.4599609375,3221.0,3269200,AMZN
2021-10-06,3213.530029296875,3264.340087890625,3198.6201171875,3262.010009765625,2533000,AMZN
2021-10-07,3291.5400390625,3325.75,3283.06005859375,3302.429931640625,2409100,AMZN
2021-10-08,3317.0,3321.429931640625,3288.199951171875,3288.6201171875,1995500,AMZN
2021-10-11,3275.0,3292.590087890625,3238.10009765625,3246.300048828125,2034200,AMZN
2021-10-12,3257.0,3267.530029296875,3236.280029296875,3247.330078125,1819600,AMZN
2021-10-13,3269.7099609375,3288.3798828125,3261.090087890625,3284.280029296875,2420100,AMZN
2021-10-14,3302.449951171875,3312.60009765625,3290.780029296875,3299.860107421875,2109500,AMZN
2021-10-15,3311.419921875,3410.419921875,3304.0,3409.02001953125,5175100,AMZN
2021-10-18,3388.360107421875,3449.169921875,3385.10009765625,3446.739990234375,3174100,AMZN
2021-10-19,3434.2900390625,3454.68994140625,3422.0,3444.14990234375,2386100,AMZN
2021-10-20,3452.659912109375,3462.860107421875,3400.3701171875,3415.06005859375,2139800,AMZN
2021-10-21,3414.25,3440.280029296875,3403.0,3435.010009765625,1881400,AMZN
2021-10-22,3421.0,3429.840087890625,3331.300048828125,3335.550048828125,3139100,AMZN
2021-10-25,3335.0,3347.800048828125,3297.699951171875,3320.3701171875,2226000,AMZN
2021-10-26,3349.510009765625,3416.1201171875,3343.97998046875,3376.070068359375,2698300,AMZN
2021-10-27,3388.0,3437.0,3371.449951171875,3392.489990234375,2702200,AMZN
2021-10-28,3402.10009765625,3479.0,3386.0,3446.570068359375,5708700,AMZN
2021-10-29,3300.02001953125,3374.820068359375,3273.320068359375,3372.429931640625,6469500,AMZN
2021-11-01,3361.800048828125,3375.860107421875,3292.02001953125,3318.110107421875,3608900,AMZN
2021-11-02,3315.010009765625,3331.1201171875,3283.550048828125,3312.75,2627600,AMZN
2021-11-03,3309.0,3394.919921875,3297.52001953125,3384.0,3397200,AMZN
2021-11-04,3370.0,3498.6298828125,3365.0,3477.0,5353000,AMZN
2021-11-05,3477.0,3566.25,3476.97998046875,3518.989990234375,4993500,AMZN
2021-11-08,3523.239990234375,3579.0,3487.860107421875,3488.97998046875,3074000,AMZN
2021-11-09,3515.25,3593.77001953125,3501.429931640625,3576.22998046875,4294900,AMZN
2021-11-10,3563.8701171875,3605.449951171875,3463.090087890625,3482.050048828125,4027400,AMZN
2021-11-11,3513.0,3543.239990234375,3467.469970703125,3472.5,2264400,AMZN
2021-11-12,3485.0,3540.72998046875,3447.050048828125,3525.14990234375,2688500,AMZN
2021-11-15,3537.0,3593.8798828125,3525.81005859375,3545.679931640625,2929700,AMZN
2021-11-16,3539.0,3576.5,3525.14990234375,3540.699951171875,2217100,AMZN
2021-11-17,3564.719970703125,3587.25,3545.35009765625,3549.0,2560300,AMZN
2021-11-18,3566.35009765625,3704.199951171875,3561.0,3696.06005859375,5703500,AMZN
2021-11-19,3712.68994140625,3762.14990234375,3675.719970703125,3676.570068359375,4936700,AMZN
2021-11-22,3676.3798828125,3713.4599609375,3567.5,3572.570068359375,4842200,AMZN
2021-11-23,3585.0400390625,3621.050048828125,3527.7099609375,3580.0400390625,3690200,AMZN
2021-11-24,3562.669921875,3613.639892578125,3536.85009765625,3580.409912109375,2328000,AMZN
2021-11-26,3602.10009765625,3633.5,3504.14990234375,3504.56005859375,2991300,AMZN
2021-11-29,3547.639892578125,3596.0,3531.5,3561.570068359375,3265600,AMZN
2021-11-30,3563.5,3585.77001953125,3492.010009765625,3507.070068359375,4001100,AMZN
2021-12-01,3545.0,3559.8798828125,3441.60009765625,3443.719970703125,3745800,AMZN
2021-12-02,3460.0,3492.699951171875,3423.75,3437.360107421875,3236300,AMZN
2021-12-03,3455.0,3469.8701171875,3338.60009765625,3389.7900390625,4032600,AMZN
2020-12-04,121.84883060259078,122.1072397106508,120.77544592232547,121.5009765625,78260400,AAPL
2020-12-07,121.56060360271597,123.80675869475571,121.50097364945846,122.99178314208984,86712000,AAPL
2020-12-08,123.6079866514699,124.2142497827441,122.33582285324508,123.617919921875,82225500,AAPL
2020-12-09,123.76699454694281,125.17829228528136,120.25862432329687,121.03384399414062,115089200,AAPL
2020-12-10,119.76169164183224,123.11104624571843,119.41383762247288,122.48490142822266,81312200,AAPL
2020-12-11,121.67986252545724,122.00784241058174,119.81138415598961,121.65998840332031,86939800,AAPL
2020-12-14,121.84881949203387,122.59422418825265,120.79531661449224,121.03384399414062,79184500,AAPL
2020-12-15,123.57816986008991,127.11636303027865,123.36945743210413,127.09648132324219,157243700,AAPL
2020-12-16,126.62935812518967,127.58346767913486,125.78456003872131,127.02690124511719,98208600,AAPL
2020-12-17,128.11021717459408,128.7860586664735,127.2554858310775,127.91144561767578,94359800,AAPL
2020-12-18,128.16986782570586,128.30900943808754,125.34726458314356,125.88395690917969,192541500,AAPL
2020-12-21,124.2540043823946,127.52384760070098,122.69362400966111,127.4443359375,121251600,AAPL
2020-12-22,130.80362575251223,133.5864731774002,128.85562800550113,131.0719757080078,168904800,AAPL
2020-12-23,131.35026793619292,131.61860274478067,129.97871825332433,130.15762329101562,88223700,AAPL
2020-12-24,130.51539615357294,132.64228354719603,130.29674290294187,131.16140747070312,54930100,AAPL
2020-12-28,133.16905436443366,136.49851995613787,132.69198438523202,135.85250854492188,124486200,AAPL
2020-12-29,137.2041640089342,137.93962028736783,133.5168886855658,134.04364013671875,121047300,AAPL
2020-12-30,134.7492846750138,135.15677618878598,132.58263394627838,132.9006805419922,96452100,AAPL
2020-12-31,133.25848164014786,133.91444140065303,130.9129409650997,131.8769989013672,99116600,AAPL
2021-01-04,132.7019299263969,132.7913748585587,125.98334618553814,128.6171112060547,143301900,AAPL
2021-01-05,128.10028483326948,130.9328288271073,127.64309660027507,130.20729064941406,97664900,AAPL
2021-01-06,126.93745840108083,130.24705724906855,125.60566466299112,125.8243179321289,155088000,AAPL
2021-01-07,127.57354628560186,130.8235154303766,127.07660975678061,130.11785888671875,109578200,AAPL
2021-01-08,131.61856711184643,131.81735380330824,129.4320499934246,131.24090576171875,105158200,AAPL
2021-01-11,128.39846305733934,129.3724544099275,127.71268821944076,128.1897430419922,100384500,AAPL
2021-01-12,127.71269928090588,128.89541075127832,126.08274792782386,128.0108642578125,91951100,AAPL
2021-01-13,127.9710887585315,130.64460969574768,127.7027539534178,130.08804321289062,88636800,AAPL
2021-01-14,129.99858219375153,130.1973537465647,127.9710729252843,128.1201629638672,90221800,AAPL
2021-01-15,127.99095874031573,129.42213823100548,126.22186608246253,126.36100769042969,111598500,AAPL
2021-01-19,126.9970943921661,127.92140419479874,126.16224468774232,127.04679107666016,90757300,AAPL
2021-01-20,127.87169197159197,131.67822702872945,127.7623653451098,131.22103881835938,104319500,AAPL
2021-01-21,132.9802052245638,138.81423465316422,132.7714852300075,136.03138732910156,120150900,AAPL
2021-01-22,135.44499689739442,138.99313041136347,134.19272250938602,138.21791076660156,114459400,AAPL
2021-01-25,142.19341683082004,144.20102936391942,135.70341221423763,142.04432678222656,157611700,AAPL
2021-01-26,142.72017399380002,143.4158820857359,140.50382620515572,142.28286743164062,98390600,AAPL
2021-01-27,142.5511915581706,143.41587134689354,139.5497061340958,141.18959045410156,140843800,AAPL
2021-01-28,138.66516504959333,141.12003257004324,135.86243591341713,136.2500457763672,142621100,AAPL
2021-01-29,134.99775725277252,135.90218522759778,129.41219643141952,131.15147399902344,177523800,AAPL
2021-02-01,132.93050539534812,134.55052313642588,130.12777643215574,133.318115234375,106239800,AAPL
2021-02-02,134.8983743850827,135.4748225292844,133.78524150816793,134.1629180908203,83305400,AAPL
2021-02-03,134.92817978588002,134.93812822069523,132.79135911159236,133.1193389892578,89880900,AAPL
2021-02-04,135.46488465055558,136.55813578453368,133.76535525173577,136.54820251464844,84183100,AAPL
2021-02-05,136.71245599124208,136.78212316808646,135.22936679314347,136.12518310546875,75693800,AAPL
2021-02-08,135.3985551481936,136.32424603805003,134.29370709846995,136.27447509765625,71297200,AAPL
2021-02-09,135.98581588626496,137.2399767860381,135.21940110080243,135.37864685058594,76774200,AAPL
2021-02-10,135.8464723533225,136.35411471626787,133.77612563524875,134.76153564453125,73046600,AAPL
2021-02-11,135.26916139321008,135.7568923359271,133.1490589417166,134.50274658203125,64280000,AAPL
2021-02-12,133.72636858466348,134.90088386802825,133.069428584836,134.7416229248047,60145100,AAPL
2021-02-16,134.86108899976793,135.3786643323281,132.1736096891905,132.57176208496094,80576300,AAPL
2021-02-17,130.6407512248199,131.6062498012896,128.86901501372196,130.23265075683594,97918500,AAPL
2021-02-18,128.60026778796012,129.39655733221187,126.81858341201122,129.10791015625,96856700,AAPL
2021-02-19,129.63544370170158,130.10326322117623,128.20212561547783,129.26715087890625,87668800,AAPL
2021-02-22,127.41579508833543,129.1178642579591,125.01698582464392,125.41513061523438,103916400,AAPL
2021-02-23,123.18552908858004,126.12183264874722,117.84045298865664,125.2757797241211,158273000,AAPL
2021-02-24,124.36004980718391,124.97716700061287,121.66263012944303,124.76814270019531,111039900,AAPL
2021-02-25,124.10124908918213,125.87298530467194,119.98046713356567,120.42837524414062,148199500,AAPL
2021-02-26,122.0209565430535,124.2704681727961,120.63740927014491,120.69713592529297,164560400,AAPL
2021-03-01,123.17557514941619,127.33617265822234,122.22003220498925,127.19682312011719,116307900,AAPL
2021-03-02,127.81394432913025,128.12250292710777,124.4297250833218,124.53921508789062,102260900,AAPL
2021-03-03,124.23064299946529,125.12646681524532,121.27442820438102,121.493408203125,112966300,AAPL
2021-03-04,121.18484764931381,123.02625859993252,118.06937955651523,119.5723648071289,178155000,AAPL
2021-03-05,120.41842425521698,121.37396710387755,117.02424954616002,120.85637664794922,153766600,AAPL
2021-03-08,120.36865624258976,120.43833100635491,115.67056476019768,115.81986999511719,154376600,AAPL
2021-03-09,118.4774805749733,121.49341458486911,118.23859674287722,120.52791595458984,129525800,AAPL
2021-03-10,121.12514205886346,121.60290974330253,118.895534218213,119.42308044433594,111943300,AAPL
2021-03-11,121.97118465288507,122.63807276918155,120.69712747727995,121.39387512207031,103026500,AAPL
2021-03-12,119.8411201671973,120.60754258464408,118.60687821440854,120.46819305419922,88105100,AAPL
2021-03-15,120.84643341206827,123.42440730666983,119.86102340219631,123.4144515991211,92403800,AAPL
2021-03-16,125.11651540665312,126.62946403505957,124.14106868016209,124.98712158203125,115227900,AAPL
2021-03-17,123.47417435149696,125.27577006796254,121.77210533145694,124.18087768554688,111932600,AAPL
2021-03-18,122.3096024416731,122.60821291377552,119.76148809725692,119.97051239013672,121229700,AAPL
2021-03-19,119.34344295758068,120.8663397025217,119.12446295091308,119.43302154541016,185549500,AAPL
2021-03-22,119.7714518762065,123.29502075216398,119.70177710721781,122.81724548339844,111912300,AAPL
2021-03-23,122.75752527404,123.66329726241875,121.57304661833376,121.97119140625,95467100,AAPL
2021-03-24,122.24988567271565,122.32951614596386,119.51265080514273,119.53255462646484,88530500,AAPL
2021-03-25,118.9851062296977,121.09526810084881,118.44761195325414,120.03022766113281,98844700,AAPL
2021-03-26,119.7913455543295,120.91610506501765,118.36798317068191,120.64735412597656,94071200,AAPL
2021-03-29,121.08531806733555,122.01100143225499,120.1695904100333,120.82652282714844,80819200,AAPL
2021-03-30,119.55246148364647,119.8411162426809,118.30826386400481,119.34343719482422,85671900,AAPL
2021-03-31,121.08532110547833,122.94663599565658,120.5876420278512,121.58300018310547,118323800,AAPL
2021-04-01,123.08598662374494,123.60356949579266,121.92141187217321,122.42904663085938,75089100,AAPL
2021-04-05,123.29502162521949,125.57439278967607,122.49873203629848,125.31559753417969,88651200,AAPL
2021-04-06,125.91280791643537,126.53988082677132,125.06675499468618,125.62415313720703,80171300,AAPL
2021-04-07,125.24592143510371,127.32621638325574,124.55912186179981,127.30631256103516,83466700,AAPL
2021-04-08,128.3514242432641,129.78474234052976,127.92342754953134,129.7548828125,88844600,AAPL
2021-04-09,129.19748646172843,132.422437036459,128.86901646097633,132.38262939453125,106686700,AAPL
2021-04-12,131.90485545211874,132.23332543718385,130.0236293107159,130.63079833984375,91420000,AAPL
2021-04-13,131.82524659568372,134.03494308441176,131.31760417737837,133.80599975585938,91266500,AAPL
2021-04-14,134.31362525009374,134.37334430637864,131.04885187753848,131.41712951660156,87222800,AAPL
2021-04-15,133.19883513386918,134.37335046250578,133.0196627688466,133.87567138671875,89347100,AAPL
2021-04-16,133.676596230962,134.0448738688161,132.6613267135736,133.53724670410156,84922400,AAPL
2021-04-19,132.89026784051978,134.84117659560698,132.72105876904175,134.21409606933594,94264200,AAPL
2021-04-20,134.3932796902205,134.90090694713697,131.19817291749595,132.4921417236328,94812300,AAPL
2021-04-21,131.74560240044323,133.12914959053867,130.69052521507027,132.88031005859375,68847100,AAPL
2021-04-22,132.42244530774013,133.52729349274946,130.80002180554408,131.3275604248047,84566500,AAPL
2021-04-23,131.5465256183559,134.49277698780242,131.5465256183559,133.69650268554688,78657500,AAPL
2021-04-26,134.20414027182642,134.4330683921364,132.94003117731842,134.0946502685547,66905100,AAPL
2021-04-27,134.38329147763613,134.78144383000964,133.48747526372443,133.76617431640625,66015800,AAPL
2021-04-28,133.6865528874909,134.393263868276,132.46226659555418,132.95994567871094,107760100,AAPL
2021-04-29,135.8365235793718,136.43374452535946,131.83517969235734,132.8603973388672,151101000,AAPL
2021-04-30,131.1682991990026,132.94003553698587,130.4616033994041,130.84979248046875,109839500,AAPL
2021-05-03,131.42707984974066,133.4476708119157,131.21806314921335,131.9247589111328,75135100,AAPL
2021-05-04,130.5810307435715,130.8796412092756,126.11186743515911,127.25653076171875,137564700,AAPL
2021-05-05,128.60027121560285,129.84446891542092,127.37598493161073,127.50538635253906,84000900,AAPL
2021-05-06,127.29635295721518,129.14771972026102,126.53987863831966,129.1377716064453,78128300,AAPL
2021-05-07,130.46383998584062,130.87261842643557,129.09787280102483,129.8257293701172,78973300,AAPL
2021-05-10,129.02809723910406,129.15770324616642,126.43576410524061,126.47564697265625,88071200,AAPL
2021-05-11,123.13553030319557,125.89735221074257,122.40768131146172,125.53842163085938,126142800,AAPL
2021-05-12,123.03582997191516,124.27216841961196,121.88922226967938,122.40768432617188,112172300,AAPL
2021-05-13,124.21234784521572,125.77771423905195,123.8932925167548,124.6011962890625,105861300,AAPL
2021-05-14,125.87741226854561,127.51257170847384,125.4785912231507,127.07386779785156,81918000,AAPL
2021-05-17,126.44572637004528,126.55540234473793,124.80059435653403,125.89734649658203,74244600,AAPL
2021-05-18,126.18649707549481,126.6152283752596,124.41175138103365,124.4815444946289,63342900,AAPL
